# Zeit,Kanal A,Kanal B,(A-B)/1000 (s),(V),(V),(mA)
1.08267535,5.71327500,0.60962100,5.10365400
1.08334202,5.81908200,0.60962100,5.20946100
1.08400870,5.71327500,0.59910180,5.11417300
1.08467537,5.71327500,0.60962100,5.10365400
1.08534204,5.81908200,0.60962100,5.20946100
1.08600871,5.71327500,0.60962100,5.10365400
1.08667538,5.81908200,0.60962100,5.20946100
1.08734206,5.81908200,0.59910180,5.21998000
1.08800873,5.81908200,0.60962100,5.20946100
1.08867540,5.71327500,0.60962100,5.10365400
1.08934207,5.71327500,0.60962100,5.10365400
1.09000874,5.71327500,0.60962100,5.10365400
1.09067542,5.81908200,0.60962100,5.20946100
1.09134209,5.81908200,0.60962100,5.20946100
1.09200876,5.81908200,0.60962100,5.20946100
1.09267543,5.81908200,0.60962100,5.20946100
1.09334210,5.71327500,0.59910180,5.11417300
1.09400878,5.71327500,0.60962100,5.10365400
1.09467545,5.71327500,0.60962100,5.10365400
1.09534212,5.81908200,0.59910180,5.21998000
1.09600879,5.81908200,0.60962100,5.20946100
1.09667546,5.71327500,0.59910180,5.11417300
1.09734214,5.81908200,0.60962100,5.20946100
1.09800881,5.71327500,0.60962100,5.10365400
1.09867548,5.81908200,0.60962100,5.20946100
1.09934215,5.81908200,0.60962100,5.20946100
1.10000882,5.81908200,0.60962100,5.20946100
1.10067550,5.71327500,0.60962100,5.10365400
1.10134217,5.81908200,0.60962100,5.20946100
1.10200884,5.81908200,0.60962100,5.20946100
1.10267551,5.81908200,0.59910180,5.21998000
1.10334218,5.71327500,0.60962100,5.10365400
1.10400886,5.71327500,0.60962100,5.10365400
1.10467553,5.71327500,0.60962100,5.10365400
1.10534220,5.71327500,0.59910180,5.11417300
1.10600887,5.71327500,0.59910180,5.11417300
1.10667554,5.81908200,0.60962100,5.20946100
1.10734222,5.71327500,0.60962100,5.10365400
1.10800889,5.81908200,0.60962100,5.20946100
1.10867556,5.81908200,0.60962100,5.20946100
1.10934223,5.81908200,0.60962100,5.20946100
1.11000890,5.71327500,0.59910180,5.11417300
1.11067558,5.71327500,0.60962100,5.10365400
1.11134225,5.81908200,0.59910180,5.21998000
1.11200892,5.71327500,0.60962100,5.10365400
1.11267559,5.71327500,0.60962100,5.10365400
1.11334226,5.81908200,0.60962100,5.20946100
1.11400894,5.81908200,0.62010950,5.19897200
1.11467561,5.71327500,0.60962100,5.10365400
1.11534228,5.71327500,0.60962100,5.10365400
1.11600895,5.81908200,0.62010950,5.19897200
1.11667562,5.81908200,0.59910180,5.21998000
1.11734230,5.81908200,0.60962100,5.20946100
1.11800897,5.71327500,0.59910180,5.11417300
1.11867564,5.71327500,0.60962100,5.10365400
1.11934231,5.81908200,0.63062870,5.18845400
1.12000898,5.71327500,0.60962100,5.10365400
1.12067566,5.71327500,0.60962100,5.10365400
1.12134233,5.81908200,0.60962100,5.20946100
1.12200900,5.71327500,0.59910180,5.11417300
1.12267567,5.81908200,0.60962100,5.20946100
1.12334234,5.71327500,0.59910180,5.11417300
1.12400902,5.71327500,0.59910180,5.11417300
1.12467569,5.71327500,0.60962100,5.10365400
1.12534236,5.71327500,0.60962100,5.10365400
1.12600903,5.71327500,0.60962100,5.10365400
1.12667570,5.81908200,0.59910180,5.21998000
1.12734238,5.81908200,0.59910180,5.21998000
1.12800905,5.81908200,0.59910180,5.21998000
1.12867572,5.81908200,0.59910180,5.21998000
1.12934239,5.81908200,0.60962100,5.20946100
1.13000906,5.71327500,0.60962100,5.10365400
1.13067574,5.81908200,0.60962100,5.20946100
1.13134241,5.81908200,0.59910180,5.21998000
1.13200908,5.81908200,0.59910180,5.21998000
1.13267575,5.81908200,0.60962100,5.20946100
1.13334242,5.71327500,0.56757500,5.14570000
1.13400910,5.81908200,0.59910180,5.21998000
1.13467577,5.81908200,0.60962100,5.20946100
1.13534244,5.81908200,0.59910180,5.21998000
1.13600911,5.81908200,0.60962100,5.20946100
1.13667578,5.81908200,0.60962100,5.20946100
1.13734246,5.71327500,0.60962100,5.10365400
1.13800913,5.71327500,0.59910180,5.11417300
1.13867580,5.81908200,0.60962100,5.20946100
1.13934247,5.71327500,0.60962100,5.10365400
1.14000915,5.71327500,0.59910180,5.11417300
1.14067582,5.81908200,0.60962100,5.20946100
1.14134249,5.81908200,0.60962100,5.20946100
1.14200916,5.81908200,0.59910180,5.21998000
1.14267583,5.81908200,0.60962100,5.20946100
1.14334251,5.81908200,0.60962100,5.20946100
1.14400918,5.81908200,0.59910180,5.21998000
1.14467585,5.71327500,0.60962100,5.10365400
1.14534252,5.71327500,0.58858270,5.12469200
1.14600919,5.81908200,0.59910180,5.21998000
1.14667587,5.81908200,0.60962100,5.20946100
1.14734254,5.71327500,0.60962100,5.10365400
1.14800921,5.81908200,0.60962100,5.20946100
1.14867588,5.71327500,0.59910180,5.11417300
1.14934255,5.81908200,0.60962100,5.20946100
1.15000923,5.81908200,0.60962100,5.20946100
1.15067590,5.71327500,0.60962100,5.10365400
1.15134257,5.81908200,0.59910180,5.21998000
1.15200924,5.81908200,0.60962100,5.20946100
1.15267591,5.71327500,0.60962100,5.10365400
1.15334259,5.71327500,0.58858270,5.12469200
1.15400926,5.71327500,0.60962100,5.10365400
1.15467593,5.71327500,0.59910180,5.11417300
1.15534260,5.81908200,0.60962100,5.20946100
1.15600927,5.71327500,0.59910180,5.11417300
1.15667595,5.71327500,0.60962100,5.10365400
1.15734262,5.81908200,0.60962100,5.20946100
1.15800929,5.81908200,0.60962100,5.20946100
1.15867596,5.81908200,0.60962100,5.20946100
1.15934263,5.71327500,0.60962100,5.10365400
1.16000931,5.81908200,0.59910180,5.21998000
1.16067598,5.81908200,0.60962100,5.20946100
1.16134265,5.81908200,0.60962100,5.20946100
1.16200932,5.81908200,0.60962100,5.20946100
1.16267599,5.81908200,0.60962100,5.20946100
1.16334267,5.81908200,0.59910180,5.21998000
1.16400934,5.71327500,0.60962100,5.10365400
1.16467601,5.81908200,0.60962100,5.20946100
1.16534268,5.81908200,0.60962100,5.20946100
1.16600935,5.71327500,0.60962100,5.10365400
1.16667603,5.81908200,0.59910180,5.21998000
1.16734270,5.81908200,0.60962100,5.20946100
1.16800937,5.81908200,0.60962100,5.20946100
1.16867604,5.81908200,0.60962100,5.20946100
1.16934271,5.81908200,0.59910180,5.21998000
1.17000939,5.71327500,0.60962100,5.10365400
1.17067606,5.71327500,0.60962100,5.10365400
1.17134273,5.81908200,0.59910180,5.21998000
1.17200940,5.81908200,0.60962100,5.20946100
1.17267607,5.81908200,0.59910180,5.21998000
1.17334275,5.71327500,0.60962100,5.10365400
1.17400942,5.71327500,0.59910180,5.11417300
1.17467609,5.81908200,0.60962100,5.20946100
1.17534276,5.81908200,0.62010950,5.19897200
1.17600943,5.71327500,0.59910180,5.11417300
1.17667611,5.81908200,0.60962100,5.20946100
1.17734278,5.81908200,0.60962100,5.20946100
1.17800945,5.81908200,0.60962100,5.20946100
1.17867612,5.71327500,0.59910180,5.11417300
1.17934279,5.81908200,0.60962100,5.20946100
1.18000947,5.81908200,0.59910180,5.21998000
1.18067614,5.71327500,0.59910180,5.11417300
1.18134281,5.71327500,0.59910180,5.11417300
1.18200948,5.71327500,0.60962100,5.10365400
1.18267615,5.81908200,0.60962100,5.20946100
1.18334283,5.81908200,0.59910180,5.21998000
1.18400950,5.71327500,0.59910180,5.11417300
1.18467617,5.81908200,0.60962100,5.20946100
1.18534284,5.81908200,0.60962100,5.20946100
1.18600951,5.71327500,0.60962100,5.10365400
1.18667619,5.81908200,0.60962100,5.20946100
1.18734286,5.81908200,0.60962100,5.20946100
1.18800953,5.71327500,0.58858270,5.12469200
1.18867620,5.81908200,0.60962100,5.20946100
1.18934287,5.71327500,0.60962100,5.10365400
1.19000955,5.71327500,0.59910180,5.11417300
1.19067622,5.81908200,0.60962100,5.20946100
1.19134289,5.71327500,0.60962100,5.10365400
1.19200956,5.71327500,0.60962100,5.10365400
1.19267623,5.71327500,0.60962100,5.10365400
1.19334291,5.71327500,0.59910180,5.11417300
1.19400958,5.71327500,0.60962100,5.10365400
1.19467625,5.71327500,0.62010950,5.09316500
1.19534292,5.71327500,0.59910180,5.11417300
1.19600959,5.81908200,0.58858270,5.23050000
1.19667627,5.81908200,0.59910180,5.21998000
1.19734294,5.81908200,0.59910180,5.21998000
1.19800961,5.71327500,0.60962100,5.10365400
1.19867628,5.81908200,0.60962100,5.20946100
1.19934295,5.81908200,0.60962100,5.20946100
1.20000963,5.81908200,0.60962100,5.20946100
1.20067630,5.81908200,0.60962100,5.20946100
1.20134297,5.71327500,0.59910180,5.11417300
1.20200964,5.81908200,0.60962100,5.20946100
1.20267631,5.81908200,0.60962100,5.20946100
1.20334299,5.81908200,0.60962100,5.20946100
1.20400966,5.81908200,0.60962100,5.20946100
1.20467633,5.81908200,0.60962100,5.20946100
1.20534300,5.81908200,0.60962100,5.20946100
1.20600967,5.81908200,0.59910180,5.21998000
1.20667635,5.71327500,0.60962100,5.10365400
1.20734302,5.81908200,0.59910180,5.21998000
1.20800969,5.81908200,0.59910180,5.21998000
1.20867636,5.81908200,0.60962100,5.20946100
1.20934303,5.81908200,0.60962100,5.20946100
1.21000971,5.81908200,0.60962100,5.20946100
1.21067638,5.81908200,0.60962100,5.20946100
1.21134305,5.71327500,0.60962100,5.10365400
1.21200972,5.81908200,0.59910180,5.21998000
1.21267639,5.71327500,0.60962100,5.10365400
1.21334307,5.71327500,0.60962100,5.10365400
1.21400974,5.81908200,0.60962100,5.20946100
1.21467641,5.81908200,0.63062870,5.18845400
1.21534308,5.81908200,0.60962100,5.20946100
1.21600975,5.71327500,0.59910180,5.11417300
1.21667643,5.81908200,0.60962100,5.20946100
1.21734310,5.81908200,0.59910180,5.21998000
1.21800977,5.81908200,0.59910180,5.21998000
1.21867644,5.81908200,0.59910180,5.21998000
1.21934311,5.71327500,0.60962100,5.10365400
1.22000979,5.71327500,0.60962100,5.10365400
1.22067646,5.81908200,0.60962100,5.20946100
1.22134313,5.71327500,0.60962100,5.10365400
1.22200980,5.81908200,0.60962100,5.20946100
1.22267647,5.81908200,0.60962100,5.20946100
1.22334315,5.81908200,0.60962100,5.20946100
1.22400982,5.71327500,0.60962100,5.10365400
1.22467649,5.81908200,0.60962100,5.20946100
1.22534316,5.71327500,0.59910180,5.11417300
1.22600983,5.81908200,0.60962100,5.20946100
1.22667651,5.81908200,0.60962100,5.20946100
1.22734318,5.81908200,0.60962100,5.20946100
1.22800985,5.71327500,0.60962100,5.10365400
1.22867652,5.81908200,0.59910180,5.21998000
1.22934319,5.81908200,0.60962100,5.20946100
1.23000987,5.81908200,0.60962100,5.20946100
1.23067654,5.71327500,0.59910180,5.11417300
1.23134321,5.81908200,0.62010950,5.19897200
1.23200988,5.71327500,0.60962100,5.10365400
1.23267656,5.81908200,0.60962100,5.20946100
1.23334323,5.71327500,0.59910180,5.11417300
1.23400990,5.81908200,0.60962100,5.20946100
1.23467657,5.81908200,0.60962100,5.20946100
1.23534324,5.81908200,0.60962100,5.20946100
1.23600992,5.71327500,0.59910180,5.11417300
1.23667659,5.81908200,0.60962100,5.20946100
1.23734326,5.81908200,0.58858270,5.23050000
1.23800993,5.81908200,0.59910180,5.21998000
1.23867660,5.81908200,0.60962100,5.20946100
1.23934328,5.71327500,0.59910180,5.11417300
1.24000995,5.81908200,0.60962100,5.20946100
1.24067662,5.81908200,0.60962100,5.20946100
1.24134329,5.71327500,0.60962100,5.10365400
1.24200996,5.81908200,0.60962100,5.20946100
1.24267664,5.81908200,0.60962100,5.20946100
1.24334331,5.71327500,0.60962100,5.10365400
1.24400998,5.71327500,0.60962100,5.10365400
1.24467665,5.81908200,0.59910180,5.21998000
1.24534332,5.71327500,0.60962100,5.10365400
1.24601000,5.81908200,0.60962100,5.20946100
1.24667667,5.81908200,0.60962100,5.20946100
1.24734334,5.81908200,0.62010950,5.19897200
1.24801001,5.81908200,0.60962100,5.20946100
1.24867668,5.81908200,0.60962100,5.20946100
1.24934336,5.81908200,0.60962100,5.20946100
1.25001003,5.71327500,0.59910180,5.11417300
1.25067670,5.81908200,0.63062870,5.18845400
1.25134337,5.81908200,0.60962100,5.20946100
1.25201004,5.71327500,0.59910180,5.11417300
1.25267672,5.71327500,0.59910180,5.11417300
1.25334339,5.81908200,0.60962100,5.20946100
1.25401006,5.81908200,0.60962100,5.20946100
1.25467673,5.71327500,0.59910180,5.11417300
1.25534340,5.81908200,0.60962100,5.20946100
1.25601008,5.71327500,0.58858270,5.12469200
1.25667675,5.81908200,0.62010950,5.19897200
1.25734342,5.71327500,0.60962100,5.10365400
1.25801009,5.81908200,0.60962100,5.20946100
1.25867676,5.81908200,0.60962100,5.20946100
1.25934344,5.81908200,0.59910180,5.21998000
1.26001011,5.71327500,0.60962100,5.10365400
1.26067678,5.81908200,0.59910180,5.21998000
1.26134345,5.81908200,0.60962100,5.20946100
1.26201012,5.71327500,0.58858270,5.12469200
1.26267680,5.71327500,0.59910180,5.11417300
1.26334347,5.81908200,0.60962100,5.20946100
1.26401014,5.81908200,0.59910180,5.21998000
1.26467681,5.81908200,0.60962100,5.20946100
1.26534348,5.81908200,0.63062870,5.18845400
1.26601016,5.71327500,0.60962100,5.10365400
1.26667683,5.81908200,0.60962100,5.20946100
1.26734350,5.81908200,0.59910180,5.21998000
1.26801017,5.71327500,0.60962100,5.10365400
1.26867684,5.81908200,0.60962100,5.20946100
1.26934352,5.71327500,0.60962100,5.10365400
1.27001019,5.81908200,0.59910180,5.21998000
1.27067686,5.81908200,0.60962100,5.20946100
1.27134353,5.71327500,0.59910180,5.11417300
1.27201020,5.81908200,0.60962100,5.20946100
1.27267688,5.81908200,0.60962100,5.20946100
1.27334355,5.81908200,0.62010950,5.19897200
1.27401022,5.71327500,0.59910180,5.11417300
1.27467689,5.81908200,0.60962100,5.20946100
1.27534356,5.81908200,0.60962100,5.20946100
1.27601024,5.71327500,0.60962100,5.10365400
1.27667691,5.71327500,0.59910180,5.11417300
1.27734358,5.71327500,0.60962100,5.10365400
1.27801025,5.81908200,0.60962100,5.20946100
1.27867692,5.81908200,0.59910180,5.21998000
1.27934360,5.81908200,0.60962100,5.20946100
1.28001027,5.81908200,0.60962100,5.20946100
1.28067694,5.81908200,0.59910180,5.21998000
1.28134361,5.71327500,0.59910180,5.11417300
1.28201028,5.81908200,0.59910180,5.21998000
1.28267696,5.81908200,0.63062870,5.18845400
1.28334363,5.81908200,0.60962100,5.20946100
1.28401030,5.81908200,0.60962100,5.20946100
1.28467697,5.71327500,0.60962100,5.10365400
1.28534364,5.81908200,0.60962100,5.20946100
1.28601032,5.71327500,0.60962100,5.10365400
1.28667699,5.71327500,0.60962100,5.10365400
1.28734366,5.81908200,0.60962100,5.20946100
1.28801033,5.81908200,0.60962100,5.20946100
1.28867700,5.71327500,0.60962100,5.10365400
1.28934368,5.81908200,0.59910180,5.21998000
1.29001035,5.71327500,0.60962100,5.10365400
1.29067702,5.71327500,0.60962100,5.10365400
1.29134369,5.81908200,0.60962100,5.20946100
1.29201036,5.81908200,0.62010950,5.19897200
1.29267704,5.81908200,0.60962100,5.20946100
1.29334371,5.81908200,0.60962100,5.20946100
1.29401038,5.71327500,0.60962100,5.10365400
1.29467705,5.71327500,0.59910180,5.11417300
1.29534372,5.81908200,0.60962100,5.20946100
1.29601040,5.81908200,0.60962100,5.20946100
1.29667707,5.71327500,0.59910180,5.11417300
1.29734374,5.71327500,0.59910180,5.11417300
1.29801041,5.81908200,0.60962100,5.20946100
1.29867708,5.71327500,0.60962100,5.10365400
1.29934376,5.81908200,0.59910180,5.21998000
1.30001043,5.81908200,0.60962100,5.20946100
1.30067710,5.71327500,0.60962100,5.10365400
1.30134377,5.71327500,0.60962100,5.10365400
1.30201044,5.81908200,0.60962100,5.20946100
1.30267712,5.81908200,0.60962100,5.20946100
1.30334379,5.81908200,0.60962100,5.20946100
1.30401046,5.71327500,0.60962100,5.10365400
1.30467713,5.81908200,0.60962100,5.20946100
1.30534380,5.71327500,0.60962100,5.10365400
1.30601048,5.81908200,0.62010950,5.19897200
1.30667715,5.71327500,0.60962100,5.10365400
1.30734382,5.81908200,0.60962100,5.20946100
1.30801049,5.71327500,0.59910180,5.11417300
1.30867716,5.71327500,0.59910180,5.11417300
1.30934384,5.81908200,0.63062870,5.18845400
1.31001051,5.81908200,0.59910180,5.21998000
1.31067718,5.81908200,0.59910180,5.21998000
1.31134385,5.81908200,0.60962100,5.20946100
1.31201052,5.81908200,0.59910180,5.21998000
1.31267720,5.71327500,0.62010950,5.09316500
1.31334387,5.81908200,0.60962100,5.20946100
1.31401054,5.81908200,0.62010950,5.19897200
1.31467721,5.81908200,0.59910180,5.21998000
1.31534388,5.71327500,0.59910180,5.11417300
1.31601056,5.81908200,0.60962100,5.20946100
1.31667723,5.81908200,0.59910180,5.21998000
1.31734390,5.81908200,0.60962100,5.20946100
1.31801057,5.81908200,0.62010950,5.19897200
1.31867724,5.71327500,0.59910180,5.11417300
1.31934392,5.81908200,0.60962100,5.20946100
1.32001059,5.81908200,0.60962100,5.20946100
1.32067726,5.81908200,0.60962100,5.20946100
1.32134393,5.71327500,0.59910180,5.11417300
1.32201061,5.81908200,0.60962100,5.20946100
1.32267728,5.81908200,0.60962100,5.20946100
1.32334395,5.81908200,0.60962100,5.20946100
1.32401062,5.81908200,0.60962100,5.20946100
1.32467729,5.81908200,0.60962100,5.20946100
1.32534397,5.81908200,0.60962100,5.20946100
1.32601064,5.81908200,0.59910180,5.21998000
1.32667731,5.81908200,0.60962100,5.20946100
1.32734398,5.71327500,0.60962100,5.10365400
1.32801065,5.81908200,0.59910180,5.21998000
1.32867733,5.81908200,0.60962100,5.20946100
1.32934400,5.81908200,0.59910180,5.21998000
1.33001067,5.81908200,0.60962100,5.20946100
1.33067734,5.81908200,0.60962100,5.20946100
1.33134401,5.71327500,0.59910180,5.11417300
1.33201069,5.81908200,0.60962100,5.20946100
1.33267736,5.81908200,0.62010950,5.19897200
1.33334403,5.81908200,0.60962100,5.20946100
1.33401070,5.71327500,0.59910180,5.11417300
1.33467737,5.71327500,0.59910180,5.11417300
1.33534405,5.81908200,0.60962100,5.20946100
1.33601072,5.81908200,0.60962100,5.20946100
1.33667739,5.81908200,0.60962100,5.20946100
1.33734406,5.81908200,0.59910180,5.21998000
1.33801073,5.81908200,0.60962100,5.20946100
1.33867741,5.71327500,0.60962100,5.10365400
1.33934408,5.81908200,0.60962100,5.20946100
1.34001075,5.81908200,0.59910180,5.21998000
1.34067742,5.81908200,0.60962100,5.20946100
1.34134409,5.81908200,0.60962100,5.20946100
1.34201077,5.81908200,0.60962100,5.20946100
1.34267744,5.71327500,0.60962100,5.10365400
1.34334411,5.81908200,0.60962100,5.20946100
1.34401078,5.81908200,0.60962100,5.20946100
1.34467745,5.81908200,0.60962100,5.20946100
1.34534413,5.71327500,0.59910180,5.11417300
1.34601080,5.71327500,0.60962100,5.10365400
1.34667747,5.81908200,0.60962100,5.20946100
1.34734414,5.81908200,0.59910180,5.21998000
1.34801081,5.81908200,0.60962100,5.20946100
1.34867749,5.71327500,0.59910180,5.11417300
1.34934416,5.71327500,0.60962100,5.10365400
1.35001083,5.81908200,0.59910180,5.21998000
1.35067750,5.71327500,0.60962100,5.10365400
1.35134417,5.71327500,0.59910180,5.11417300
1.35201085,5.81908200,0.60962100,5.20946100
1.35267752,5.81908200,0.60962100,5.20946100
1.35334419,5.81908200,0.60962100,5.20946100
1.35401086,5.81908200,0.60962100,5.20946100
1.35467753,5.71327500,0.60962100,5.10365400
1.35534421,5.71327500,0.60962100,5.10365400
1.35601088,5.81908200,0.60962100,5.20946100
1.35667755,5.81908200,0.60962100,5.20946100
1.35734422,5.71327500,0.60962100,5.10365400
1.35801089,5.81908200,0.60962100,5.20946100
1.35867757,5.71327500,0.60962100,5.10365400
1.35934424,5.81908200,0.60962100,5.20946100
1.36001091,5.81908200,0.60962100,5.20946100
1.36067758,5.71327500,0.60962100,5.10365400
1.36134425,5.71327500,0.60962100,5.10365400
1.36201093,5.71327500,0.60962100,5.10365400
1.36267760,5.71327500,0.58858270,5.12469200
1.36334427,5.81908200,0.60962100,5.20946100
1.36401094,5.71327500,0.60962100,5.10365400
1.36467761,5.71327500,0.59910180,5.11417300
1.36534429,5.81908200,0.60962100,5.20946100
1.36601096,5.81908200,0.60962100,5.20946100
1.36667763,5.71327500,0.60962100,5.10365400
1.36734430,5.71327500,0.60962100,5.10365400
1.36801097,5.71327500,0.60962100,5.10365400
1.36867765,5.71327500,0.60962100,5.10365400
1.36934432,5.71327500,0.59910180,5.11417300
1.37001099,5.71327500,0.59910180,5.11417300
1.37067766,5.81908200,0.59910180,5.21998000
1.37134433,5.71327500,0.60962100,5.10365400
1.37201101,5.71327500,0.60962100,5.10365400
1.37267768,5.81908200,0.60962100,5.20946100
1.37334435,5.71327500,0.59910180,5.11417300
1.37401102,5.71327500,0.59910180,5.11417300
1.37467769,5.71327500,0.59910180,5.11417300
1.37534437,5.71327500,0.60962100,5.10365400
1.37601104,5.71327500,0.60962100,5.10365400
1.37667771,5.71327500,0.60962100,5.10365400
